peak_id,Chr,Start,End
Tb927.2.3320,Tb927_02_v5.1,615726,617079
Tb927.2.3330,Tb927_02_v5.1,617406,618112
Tb927.2.3340,Tb927_02_v5.1,619142,620168
Tb927.2.3370,Tb927_02_v5.1,622567,624818
Tb927.2.3390,Tb927_02_v5.1,625037,628664
Tb927.2.3400,Tb927_02_v5.1,628936,629985
Tb927.2.3420,Tb927_02_v5.1,630393,630879
Tb927.2.3440,Tb927_02_v5.1,631649,632773
Tb927.2.3460,Tb927_02_v5.1,633596,634837
Tb927.2.3480,Tb927_02_v5.1,634954,636776
Tb927.2.3580,Tb927_02_v5.1,641497,643236
Tb927.2.3610,Tb927_02_v5.1,644801,645660
Tb927.2.3620,Tb927_02_v5.1,646501,649139
Tb927.2.3660,Tb927_02_v5.1,650278,661575
Tb927.2.3720,Tb927_02_v5.1,662242,665976
Tb927.2.3730,Tb927_02_v5.1,666264,669012
Tb927.2.3750,Tb927_02_v5.1,669121,671861
Tb927.2.3780,Tb927_02_v5.1,672843,676359
Tb927.2.3800,Tb927_02_v5.1,675969,679126
Tb2.NT.37,Tb927_02_v5.1,679283,679720
Tb927.2.3880,Tb927_02_v5.1,686754,690640
Tb927.2.3910,Tb927_02_v5.1,689674,692832
Tb927.2.3920,Tb927_02_v5.1,692943,693881
Tb927.2.3930,Tb927_02_v5.1,694008,697251
Tb927.2.3960,Tb927_02_v5.1,697391,698288
Tb927.2.3970,Tb927_02_v5.1,698564,699915
Tb927.2.3990,Tb927_02_v5.1,700706,704078
Tb927.2.4000,Tb927_02_v5.1,704234,707234
Tb927.2.4020,Tb927_02_v5.1,707343,709608
Tb927.2.4050,Tb927_02_v5.1,709917,714647
Tb927.2.4060,Tb927_02_v5.1,715418,718164
Tb927.2.4090,Tb927_02_v5.1,718374,719837
Tb927.2.4110,Tb927_02_v5.1,720226,721860
Tb927.2.4130,Tb927_02_v5.1,721756,724995
Tb927.2.4140,Tb927_02_v5.1,725109,728615
Tb927.2.4150,Tb927_02_v5.1,728741,730138
Tb927.2.4160,Tb927_02_v5.1,730704,733487
Tb927.2.4200,Tb927_02_v5.1,736854,740194
Tb927.2.4210,Tb927_02_v5.1,740655,742863
Tb927.2.4230,Tb927_02_v5.1,742983,754825
Tb927.2.4240,Tb927_02_v5.1,754946,757212
Tb927.2.4280,Tb927_02_v5.1,759932,763493
Tb927.2.4330,Tb927_02_v5.1,765110,767567
Tb927.2.4340,Tb927_02_v5.1,767807,769258
Tb927.2.4370,Tb927_02_v5.1,769606,772983
Tb927.2.4380,Tb927_02_v5.1,773372,774663
Tb927.2.4390,Tb927_02_v5.1,775097,777449
Tb927.2.4400,Tb927_02_v5.1,777759,782008
Tb927.2.4410,Tb927_02_v5.1,782128,784409
Tb927.2.4420,Tb927_02_v5.1,784573,786053
Tb927.2.4420,Tb927_02_v5.1,784573,786293
Tb927.2.4440,Tb927_02_v5.1,786493,787589
Tb927.2.4445,Tb927_02_v5.1,787611,788207
Tb927.2.4460,Tb927_02_v5.1,788918,790843
Tb927.2.4470,Tb927_02_v5.1,790962,793879
Tb927.2.4480,Tb927_02_v5.1,794008,795795
Tb927.2.4510,Tb927_02_v5.1,795916,800576
Tb927.2.4520,Tb927_02_v5.1,801492,805267
Tb927.2.4530,Tb927_02_v5.1,806088,806849
Tb927.2.4540,Tb927_02_v5.1,807075,808145
Tb927.2.4550,Tb927_02_v5.1,808397,811509
Tb927.2.4560,Tb927_02_v5.1,812050,814041
Tb927.2.4580,Tb927_02_v5.1,814259,816446
Tb2.NT.41,Tb927_02_v5.1,816573,817079
Tb927.2.4590,Tb927_02_v5.1,817281,819499
Tb927.2.4610,Tb927_02_v5.1,819616,821338
Tb927.2.4620,Tb927_02_v5.1,821455,822860
Tb927.2.4650,Tb927_02_v5.1,823238,824300
Tb927.2.4670,Tb927_02_v5.1,825323,827070
Tb927.2.4680,Tb927_02_v5.1,827866,829166
Tb927.2.4700,Tb927_02_v5.1,829288,832048
Tb927.2.4710,Tb927_02_v5.1,832805,835963
Tb927.2.4720,Tb927_02_v5.1,835652,840425
Tb927.2.4740,Tb927_02_v5.1,840841,841918
Tb927.2.4750,Tb927_02_v5.1,842054,844104
Tb927.2.4760,Tb927_02_v5.1,843528,846021
Tb927.2.4780,Tb927_02_v5.1,846145,850240
Tb927.2.4795,Tb927_02_v5.1,850454,850858
Tb927.2.4800,Tb927_02_v5.1,850984,852274
Tb927.2.4810,Tb927_02_v5.1,852595,857212
Tb927.2.4830,Tb927_02_v5.1,857350,859362
Tb927.2.4840,Tb927_02_v5.1,859869,860567
Tb927.2.4850,Tb927_02_v5.1,860726,862306
Tb927.2.4870,Tb927_02_v5.1,862605,863607
Tb927.2.4890,Tb927_02_v5.1,863697,865041
Tb927.2.4900,Tb927_02_v5.1,865199,866545
Tb927.2.4920,Tb927_02_v5.1,867354,869126
Tb927.2.4925,Tb927_02_v5.1,869250,870162
Tb927.2.4930,Tb927_02_v5.1,870283,871917
Tb927.2.4950,Tb927_02_v5.1,872187,876514
Tb927.2.4970,Tb927_02_v5.1,877243,879167
Tb927.2.4980,Tb927_02_v5.1,879285,880417
Tb927.2.4990,Tb927_02_v5.1,880588,883359
Tb927.2.5000,Tb927_02_v5.1,884007,885290
Tb927.2.5010,Tb927_02_v5.1,886018,887523
Tb927.2.5020,Tb927_02_v5.1,887722,889999
Tb927.2.5030,Tb927_02_v5.1,890131,892562
Tb927.2.5040,Tb927_02_v5.1,892685,893563
Tb927.2.5050,Tb927_02_v5.1,893698,895060
Tb927.2.5060,Tb927_02_v5.1,895260,896489
Tb927.2.5070,Tb927_02_v5.1,896594,897215
Tb927.2.5080,Tb927_02_v5.1,897327,898837
Tb2.NT.50,Tb927_02_v5.1,905340,905521
Tb927.2.5120,Tb927_02_v5.1,905631,906444
Tb927.2.5130,Tb927_02_v5.1,906552,907778
Tb927.2.5140,Tb927_02_v5.1,907928,908640
Tb2.NT.51,Tb927_02_v5.1,908675,909043
Tb927.2.5150,Tb927_02_v5.1,909139,910654
Tb927.2.5160,Tb927_02_v5.1,910848,912056
Tb927.2.5180,Tb927_02_v5.1,912542,913708
Tb927.2.5190,Tb927_02_v5.1,913839,914820
Tb927.2.5200,Tb927_02_v5.1,914913,917250
Tb927.2.5210,Tb927_02_v5.1,917428,918184
Tb927.2.5220,Tb927_02_v5.1,918409,919496
Tb927.2.5230,Tb927_02_v5.1,919960,920818
Tb927.2.5240,Tb927_02_v5.1,921088,922750
Tb927.2.5250,Tb927_02_v5.1,923071,924425
Tb927.2.5260,Tb927_02_v5.1,924567,925170
Tb927.2.5270,Tb927_02_v5.1,925380,938171
Tb927.2.5280,Tb927_02_v5.1,938953,941448
Tb927.2.5290,Tb927_02_v5.1,941591,943763
Tb927.2.5300,Tb927_02_v5.1,944571,945691
Tb927.2.5310,Tb927_02_v5.1,946499,948294
Tb927.2.5320,Tb927_02_v5.1,948418,950219
Tb927.2.5330,Tb927_02_v5.1,950343,952159
Tb927.2.5340,Tb927_02_v5.1,952283,954099
Tb927.2.5350,Tb927_02_v5.1,954223,956039
Tb927.2.5360,Tb927_02_v5.1,956163,957295
Tb927.2.5384,Tb927_02_v5.1,958080,960865
Tb927.2.5410,Tb927_02_v5.1,962026,967175
Tb927.2.5440,Tb927_02_v5.1,967440,971458
Tb927.2.5480,Tb927_02_v5.1,973699,977294
Tb2.NT.57,Tb927_02_v5.1,977409,977799
Tb927.2.5500,Tb927_02_v5.1,978940,979806
Tb927.2.5530,Tb927_02_v5.1,980486,986253
Tb2.NT.58,Tb927_02_v5.1,986350,986802
Tb927.2.5540,Tb927_02_v5.1,988010,994295
Tb927.2.5600,Tb927_02_v5.1,1000403,1007743
Tb2.NT.61,Tb927_02_v5.1,1007897,1008349
Tb927.2.5610,Tb927_02_v5.1,1008446,1014213
Tb927.2.5630,Tb927_02_v5.1,1014893,1016802
Tb2.NT.63,Tb927_02_v5.1,1016912,1017285
Tb927.2.5650,Tb927_02_v5.1,1017417,1021444
Tb927.2.5660,Tb927_02_v5.1,1021549,1022501
Tb927.2.5680,Tb927_02_v5.1,1024688,1024836
Tb927.2.5710,Tb927_02_v5.1,1025807,1027351
Tb927.2.5720,Tb927_02_v5.1,1027578,1031636
Tb927.2.5750,Tb927_02_v5.1,1030387,1033629
Tb927.2.5760,Tb927_02_v5.1,1033907,1043301
Tb927.2.5800,Tb927_02_v5.1,1046194,1047765
Tb927.2.5810,Tb927_02_v5.1,1047921,1053340
Tb927.2.5820,Tb927_02_v5.1,1053507,1057287
Tb927.2.5830,Tb927_02_v5.1,1057459,1058457
Tb927.2.5850,Tb927_02_v5.1,1058690,1059083
Tb927.2.5860,Tb927_02_v5.1,1059471,1063324
Tb927.2.5870,Tb927_02_v5.1,1064532,1070201
Tb927.2.5890,Tb927_02_v5.1,1071723,1073423
Tb927.2.5900,Tb927_02_v5.1,1073524,1076935
Tb927.2.5910,Tb927_02_v5.1,1077029,1077599
Tb927.2.5930,Tb927_02_v5.1,1077802,1079749
Tb927.2.5950,Tb927_02_v5.1,1080101,1082234
Tb927.2.5970,Tb927_02_v5.1,1082337,1084214
Tb927.2.5980,Tb927_02_v5.1,1084363,1087644
Tb927.2.6000,Tb927_02_v5.1,1087773,1092746
Tb927.2.6050,Tb927_02_v5.1,1092607,1095501
Tb927.2.6070,Tb927_02_v5.1,1096317,1097380
Tb927.2.6080,Tb927_02_v5.1,1097565,1099351
Tb927.2.6090,Tb927_02_v5.1,1099537,1100155
Tb927.2.6100,Tb927_02_v5.1,1100310,1102052
Tb927.2.6130,Tb927_02_v5.1,1102709,1105984
Tb927.2.6150,Tb927_02_v5.1,1106144,1108869
Tb927.2.6180,Tb927_02_v5.1,1114506,1117774
Tb927.2.6200,Tb927_02_v5.1,1116624,1119335
Tb927.2.6210,Tb927_02_v5.1,1124922,1128186
Tb927.2.6220,Tb927_02_v5.1,1126502,1129788
Tb927.2.6230,Tb927_02_v5.1,1131706,1136058
Tb927.2.6240,Tb927_02_v5.1,1136598,1142881
Tb927.2.6270,Tb927_02_v5.1,1141755,1146582
Tb927.2.6280,Tb927_02_v5.1,1147122,1153421
Tb927.2.6310,Tb927_02_v5.1,1152294,1159353
Tb927.2.6320,Tb927_02_v5.1,1157650,1162050
Tb927.2.6350,Tb927_02_v5.1,1166312,1167905
Tb927.2.6372,Tb927_02_v5.1,1170246,1175092
Tb927.2.6375,Tb927_02_v5.1,1175358,1176353
Tb927.2.6380,Tb927_02_v5.1,1178157,1179708
Tb927.2.6390,Tb927_02_v5.1,1180815,1182456
Tb927.2.6400,Tb927_02_v5.1,1182695,1183604
Tb927.2.6404,Tb927_02_v5.1,1183906,1184890
Tb927.2.6410,Tb927_02_v5.1,1186057,1187488
Tb927.2.6430,Tb927_02_v5.1,1189120,1190683
Tb927.2.6435,Tb927_02_v5.1,1191821,1193947
Tb927.3.100,Tb927_03_v5.1,26,1183
Tb927.3.110,Tb927_03_v5.1,1250,2402
Tb927.3.120,Tb927_03_v5.1,2457,4221
Tb927.3.130,Tb927_03_v5.1,5467,5881
Tb927.3.140,Tb927_03_v5.1,6997,8472
Tb927.3.150,Tb927_03_v5.1,10160,11765
Tb927.3.160,Tb927_03_v5.1,12860,13874
Tb927.3.170,Tb927_03_v5.1,14315,15879
Tb927.3.180,Tb927_03_v5.1,17915,19466
Tb927.3.190,Tb927_03_v5.1,21523,23056
Tb927.3.200,Tb927_03_v5.1,23760,24077
Tb927.3.210,Tb927_03_v5.1,24406,32719
Tb927.3.220,Tb927_03_v5.1,34486,35713
Tb927.3.230,Tb927_03_v5.1,37495,38952
Tb927.3.240,Tb927_03_v5.1,40290,41801
Tb927.3.250,Tb927_03_v5.1,42898,43863
Tb927.3.260,Tb927_03_v5.1,44117,45091
Tb927.3.270,Tb927_03_v5.1,45649,47126
Tb927.3.280,Tb927_03_v5.1,49531,51098
Tb927.3.290,Tb927_03_v5.1,51867,52860
Tb927.3.300,Tb927_03_v5.1,53014,54617
Tb927.3.310,Tb927_03_v5.1,56055,57631
Tb927.3.320,Tb927_03_v5.1,58909,60421
Tb927.3.330,Tb927_03_v5.1,62228,63688
Tb927.3.340,Tb927_03_v5.1,65864,67445
Tb927.3.350,Tb927_03_v5.1,69279,72546
Tb927.3.360,Tb927_03_v5.1,72973,74506
Tb927.3.370,Tb927_03_v5.1,76226,77962
Tb927.3.380,Tb927_03_v5.1,78806,79421
Tb927.3.390,Tb927_03_v5.1,80675,82214
Tb927.3.400,Tb927_03_v5.1,84060,85595
Tb927.3.410,Tb927_03_v5.1,87859,89384
Tb927.3.420,Tb927_03_v5.1,90837,92413
Tb927.3.430,Tb927_03_v5.1,94158,94786
Tb927.3.440,Tb927_03_v5.1,95057,96632
Tb927.3.450,Tb927_03_v5.1,97479,98052
Tb927.3.460,Tb927_03_v5.1,98735,99841
Tb927.3.470,Tb927_03_v5.1,99973,101521
Tb927.3.480,Tb927_03_v5.1,102534,104152
Tb927.3.490,Tb927_03_v5.1,105460,106990
Tb927.3.500,Tb927_03_v5.1,108300,111728
Tb927.3.510,Tb927_03_v5.1,111961,115422
Tb927.3.520,Tb927_03_v5.1,116510,117514
Tb927.3.530,Tb927_03_v5.1,117547,118584
Tb927.3.540,Tb927_03_v5.1,118748,118928
Tb927.3.550,Tb927_03_v5.1,119581,120565
Tb927.3.560,Tb927_03_v5.1,120685,121796
Tb927.3.570,Tb927_03_v5.1,121970,126087
Tb927.3.580,Tb927_03_v5.1,126587,128725
Tb927.3.580,Tb927_03_v5.1,126587,132470
Tb927.3.585,Tb927_03_v5.1,132746,133153
Tb927.3.590,Tb927_03_v5.1,147063,148503
Tb927.3.600,Tb927_03_v5.1,149270,153240
Tb927.3.610,Tb927_03_v5.1,156133,156719
Tb927.3.620,Tb927_03_v5.1,156846,159552
Tb927.3.630,Tb927_03_v5.1,159728,160235
Tb927.3.640,Tb927_03_v5.1,160376,161414
Tb927.3.650,Tb927_03_v5.1,161531,162003
Tb927.3.660,Tb927_03_v5.1,162236,163455
Tb927.3.670,Tb927_03_v5.1,163699,165162
Tb927.3.680,Tb927_03_v5.1,165708,168444
Tb927.3.690,Tb927_03_v5.1,168317,171009
Tb927.3.700,Tb927_03_v5.1,171634,171971
Tb927.3.710,Tb927_03_v5.1,172234,175339
Tb927.3.720,Tb927_03_v5.1,176505,177482
Tb927.3.730,Tb927_03_v5.1,177311,179131
Tb927.3.740,Tb927_03_v5.1,180969,182057
Tb927.3.750,Tb927_03_v5.1,181870,183449
Tb927.3.760,Tb927_03_v5.1,183810,185490
Tb927.3.770,Tb927_03_v5.1,185625,186488
Tb927.3.780,Tb927_03_v5.1,187244,188055
Tb927.3.790,Tb927_03_v5.1,188199,189339
Tb927.3.800,Tb927_03_v5.1,189557,191349
Tb927.3.810,Tb927_03_v5.1,191583,192679
Tb927.3.820,Tb927_03_v5.1,192820,193468
Tb927.3.830,Tb927_03_v5.1,193728,194942
Tb927.3.840,Tb927_03_v5.1,195056,196587
Tb927.3.850,Tb927_03_v5.1,198107,201065
Tb927.3.860,Tb927_03_v5.1,201174,201908
Tb927.3.870,Tb927_03_v5.1,206154,207529
Tb927.3.880,Tb927_03_v5.1,207803,208563
Tb927.3.890,Tb927_03_v5.1,208765,209708
Tb927.3.900,Tb927_03_v5.1,209857,211025
Tb927.3.910,Tb927_03_v5.1,211150,212683
Tb927.3.920,Tb927_03_v5.1,213260,216961
Tb927.3.930,Tb927_03_v5.1,217060,232068
Tb927.3.940,Tb927_03_v5.1,231839,232851
Tb927.3.945,Tb927_03_v5.1,232990,234492
Tb927.3.950,Tb927_03_v5.1,234876,237757
Tb927.3.960,Tb927_03_v5.1,237655,238496
Tb927.3.970,Tb927_03_v5.1,238812,240226
Tb927.3.980,Tb927_03_v5.1,240357,242646
Tb927.3.990,Tb927_03_v5.1,243206,245316
Tb927.3.1000,Tb927_03_v5.1,245481,246148
Tb927.3.1010,Tb927_03_v5.1,246716,249385
Tb927.3.1020,Tb927_03_v5.1,250862,252492
Tb927.3.1030,Tb927_03_v5.1,253110,254890
Tb927.3.1060,Tb927_03_v5.1,259854,263532
Tb927.3.1050,Tb927_03_v5.1,261162,262371
Tb927.3.1070,Tb927_03_v5.1,263814,265161
Tb927.3.1080,Tb927_03_v5.1,265290,266383
Tb927.3.1085,Tb927_03_v5.1,266522,267203
Tb927.3.1090,Tb927_03_v5.1,267362,268841
Tb927.3.1100,Tb927_03_v5.1,268940,270153
Tb927.3.1110,Tb927_03_v5.1,270599,273554
Tb927.3.1120,Tb927_03_v5.1,273334,274386
Tb927.3.1130,Tb927_03_v5.1,275748,277813
Tb927.3.1140,Tb927_03_v5.1,278069,279804
Tb927.3.1150,Tb927_03_v5.1,279968,280820
Tb927.3.1160,Tb927_03_v5.1,281186,282109
Tb927.3.1170,Tb927_03_v5.1,282349,283598
Tb927.3.1180,Tb927_03_v5.1,284385,287722
Tb927.3.1190,Tb927_03_v5.1,287853,295302
Tb927.3.1200,Tb927_03_v5.1,295448,299602
Tb927.3.1200,Tb927_03_v5.1,296863,299602
Tb927.3.1210,Tb927_03_v5.1,299843,303697
Tb927.3.1220,Tb927_03_v5.1,304020,306138
Tb927.3.1230,Tb927_03_v5.1,306257,309165
Tb927.3.1240,Tb927_03_v5.1,309392,310453
Tb927.3.1250,Tb927_03_v5.1,311301,312114
Tb927.3.1260,Tb927_03_v5.1,312250,312852
Tb927.3.1270,Tb927_03_v5.1,313143,315082
Tb927.3.1280,Tb927_03_v5.1,315191,316662
Tb927.3.1290,Tb927_03_v5.1,317029,320311
Tb927.3.1300,Tb927_03_v5.1,320459,323088
Tb927.3.1310,Tb927_03_v5.1,323215,327123
Tb927.3.1310,Tb927_03_v5.1,323466,327123
Tb927.3.1320,Tb927_03_v5.1,327405,330879
Tb927.3.1330,Tb927_03_v5.1,331235,335738
Tb927.3.1340,Tb927_03_v5.1,335896,337895
Tb927.3.1350,Tb927_03_v5.1,338138,341161
Tb927.3.1360,Tb927_03_v5.1,341303,343335
Tb927.3.1370,Tb927_03_v5.1,343598,344181
Tb927.3.1380,Tb927_03_v5.1,344354,347117
Tb927.3.1390,Tb927_03_v5.1,347222,349483
Tb927.3.1400,Tb927_03_v5.1,349866,351680
Tb927.3.1410,Tb927_03_v5.1,352753,353633
Tb927.3.1420,Tb927_03_v5.1,353743,364947
Tb927.3.1430,Tb927_03_v5.1,365057,366736
Tb927.3.1440,Tb927_03_v5.1,366879,369911
Tb927.3.1450,Tb927_03_v5.1,370026,371329
Tb927.3.1460,Tb927_03_v5.1,372934,373981
Tb927.3.1470,Tb927_03_v5.1,374514,375629
Tb927.3.1480,Tb927_03_v5.1,379381,380307
Tb927.3.1490,Tb927_03_v5.1,381447,387810
Tb927.3.1500,Tb927_03_v5.1,388093,389227
Tb927.3.1510,Tb927_03_v5.1,393866,395296
Tb927.3.1520,Tb927_03_v5.1,396342,397457
Tb927.3.1525,Tb927_03_v5.1,398621,399045
Tb927.3.1530,Tb927_03_v5.1,399669,401365
Tb927.3.1540,Tb927_03_v5.1,401480,403335
Tb927.3.1550,Tb927_03_v5.1,402770,407043
Tb927.3.1560,Tb927_03_v5.1,407163,409440
Tb927.3.1570,Tb927_03_v5.1,409344,412681
Tb927.3.1580,Tb927_03_v5.1,412884,414608
Tb927.3.1590,Tb927_03_v5.1,415239,417301
Tb927.3.1600,Tb927_03_v5.1,417774,418332
Tb927.3.1610,Tb927_03_v5.1,419799,422046
Tb927.3.1620,Tb927_03_v5.1,423165,428105
Tb927.3.1630,Tb927_03_v5.1,428453,433034
Tb927.3.1640,Tb927_03_v5.1,434404,434896
Tb927.3.1650,Tb927_03_v5.1,435506,436034
Tb927.3.1660,Tb927_03_v5.1,436050,438731
Tb927.3.1670,Tb927_03_v5.1,439328,442671
Tb927.3.1680,Tb927_03_v5.1,442966,444658
Tb927.3.1690,Tb927_03_v5.1,445256,446001
Tb927.3.1700,Tb927_03_v5.1,446048,448336
Tb927.3.1710,Tb927_03_v5.1,448614,449807
Tb927.3.1720,Tb927_03_v5.1,450751,451873
Tb927.3.1730,Tb927_03_v5.1,451667,453139
Tb927.3.1740,Tb927_03_v5.1,453790,456014
Tb927.3.1750,Tb927_03_v5.1,456207,457114
Tb927.3.1760,Tb927_03_v5.1,457290,458329
Tb927.3.1770,Tb927_03_v5.1,458764,461733
Tb927.3.1780,Tb927_03_v5.1,461871,462669
Tb927.3.1790,Tb927_03_v5.1,462843,465285
Tb927.3.1800,Tb927_03_v5.1,465204,470148
Tb927.3.1810,Tb927_03_v5.1,470284,471813
Tb927.3.1820,Tb927_03_v5.1,471968,474256
Tb927.3.1830,Tb927_03_v5.1,474526,476028
Tb927.3.1840,Tb927_03_v5.1,477765,479137
Tb927.3.1850,Tb927_03_v5.1,480260,482206
Tb927.3.1860,Tb927_03_v5.1,483400,486261
Tb927.3.1870,Tb927_03_v5.1,486394,487951
Tb927.3.1870,Tb927_03_v5.1,486394,488138
Tb927.3.1880,Tb927_03_v5.1,488288,490601
Tb927.3.1890,Tb927_03_v5.1,490836,492278
Tb927.3.1900,Tb927_03_v5.1,493733,496337
Tb927.3.1891,Tb927_03_v5.1,494223,494301
Tb927.3.1892,Tb927_03_v5.1,494355,494433
Tb927.3.1893,Tb927_03_v5.1,494487,494539
Tb927.3.1894,Tb927_03_v5.1,494595,494673
Tb927.3.1895,Tb927_03_v5.1,494727,494805
Tb927.3.1896,Tb927_03_v5.1,494859,494965
Tb927.3.1905,Tb927_03_v5.1,495033,495139
Tb927.3.1910,Tb927_03_v5.1,497028,503599
Tb3.NT.21,Tb927_03_v5.1,503719,504365
Tb927.3.1920,Tb927_03_v5.1,505032,507794
Tb927.3.1930,Tb927_03_v5.1,508298,509783
Tb927.3.1940,Tb927_03_v5.1,510640,511970
Tb927.3.1955,Tb927_03_v5.1,513486,514034
Tb927.3.1960,Tb927_03_v5.1,514270,515762
Tb927.3.1970,Tb927_03_v5.1,516165,517317
Tb927.3.1980,Tb927_03_v5.1,517472,518492
Tb927.3.1990,Tb927_03_v5.1,518616,520892
Tb927.3.2000,Tb927_03_v5.1,521497,522203
Tb927.3.2010,Tb927_03_v5.1,522342,524255
Tb927.3.2020,Tb927_03_v5.1,524835,527296
Tb927.3.2030,Tb927_03_v5.1,527455,528163
Tb927.3.2030,Tb927_03_v5.1,527455,528219
Tb927.3.2040,Tb927_03_v5.1,528393,532752
Tb927.3.2050,Tb927_03_v5.1,534064,539224
Tb927.3.2060,Tb927_03_v5.1,539716,542646
Tb927.3.2070,Tb927_03_v5.1,542792,547521
Tb927.3.2080,Tb927_03_v5.1,548256,549166
Tb927.3.2090,Tb927_03_v5.1,549316,551930
Tb927.3.2100,Tb927_03_v5.1,552060,554173
Tb927.3.2110,Tb927_03_v5.1,556357,557917
Tb927.3.2120,Tb927_03_v5.1,558217,560058
Tb927.3.2130,Tb927_03_v5.1,560388,562683
Tb927.3.2140,Tb927_03_v5.1,563308,566371
Tb927.3.2150,Tb927_03_v5.1,566515,567960
Tb927.3.2160,Tb927_03_v5.1,568113,569864
Tb927.3.2170,Tb927_03_v5.1,570056,572987
Tb927.3.2180,Tb927_03_v5.1,573103,574120
Tb927.3.2190,Tb927_03_v5.1,574253,575227
Tb927.3.2200,Tb927_03_v5.1,575333,576611
Tb927.3.2210,Tb927_03_v5.1,576771,579140
Tb927.3.2220,Tb927_03_v5.1,579398,580100
Tb927.3.2230,Tb927_03_v5.1,580288,581871
Tb927.3.2240,Tb927_03_v5.1,582245,583460
Tb927.3.2250,Tb927_03_v5.1,583536,584518
Tb927.3.2260,Tb927_03_v5.1,584661,585419
Tb927.3.2270,Tb927_03_v5.1,587852,589227
Tb927.3.2280,Tb927_03_v5.1,589429,591236
Tb927.3.2290,Tb927_03_v5.1,591398,592520
Tb927.3.2300,Tb927_03_v5.1,592640,593317
Tb927.3.2310,Tb927_03_v5.1,593402,594691
Tb927.3.2320,Tb927_03_v5.1,594893,597350
Tb927.3.2330,Tb927_03_v5.1,596449,599660
Tb927.3.2340,Tb927_03_v5.1,599795,600844
Tb927.3.2350,Tb927_03_v5.1,601302,601909
Tb927.3.2360,Tb927_03_v5.1,602052,603548
Tb927.3.2370,Tb927_03_v5.1,603845,604470
Tb927.3.2380,Tb927_03_v5.1,604750,605127
Tb927.3.2390,Tb927_03_v5.1,605440,606956
Tb927.3.2400,Tb927_03_v5.1,607230,608488
Tb927.3.2410,Tb927_03_v5.1,608639,609693
Tb927.3.2420,Tb927_03_v5.1,610033,610492
Tb927.3.2430,Tb927_03_v5.1,610795,614054
Tb927.3.2440,Tb927_03_v5.1,614176,615758
Tb927.3.2450,Tb927_03_v5.1,616320,617490
Tb927.3.2460,Tb927_03_v5.1,617727,619316
Tb927.3.2470,Tb927_03_v5.1,619536,622242
Tb927.3.2475,Tb927_03_v5.1,622106,623480
Tb927.3.2477,Tb927_03_v5.1,623713,625006
Tb927.3.2480,Tb927_03_v5.1,625116,626269
Tb927.3.2490,Tb927_03_v5.1,626389,629765
Tb927.3.2500,Tb927_03_v5.1,629821,632433
Tb927.3.2510,Tb927_03_v5.1,632831,633916
Tb927.3.2510,Tb927_03_v5.1,632831,634215
Tb927.3.2520,Tb927_03_v5.1,635418,636395
Tb927.3.2530,Tb927_03_v5.1,636519,637494
Tb927.3.2540,Tb927_03_v5.1,637732,638852
Tb927.3.2540,Tb927_03_v5.1,637732,640294
Tb927.3.2550,Tb927_03_v5.1,639420,641589
Tb927.3.2560,Tb927_03_v5.1,642420,643103
Tb927.3.2570,Tb927_03_v5.1,643934,644836
Tb927.3.2580,Tb927_03_v5.1,645448,646133
Tb927.3.2590,Tb927_03_v5.1,647031,651938
Tb927.3.2600,Tb927_03_v5.1,652231,659249
Tb927.3.2610,Tb927_03_v5.1,659360,662313
Tb927.3.2620,Tb927_03_v5.1,662469,668733
Tb927.3.2620,Tb927_03_v5.1,662469,669988
Tb927.3.2630,Tb927_03_v5.1,669276,672597
Tb927.3.2640,Tb927_03_v5.1,673015,674173
Tb927.3.2650,Tb927_03_v5.1,674327,674967
Tb927.3.2660,Tb927_03_v5.1,675092,677416
Tb927.3.2670,Tb927_03_v5.1,677573,678718
Tb927.3.2680,Tb927_03_v5.1,678838,680865
Tb927.3.2690,Tb927_03_v5.1,682252,686686
Tb927.3.2700,Tb927_03_v5.1,687014,688420
Tb927.3.2710,Tb927_03_v5.1,688582,693116
Tb927.3.2720,Tb927_03_v5.1,693524,695303
Tb927.3.2730,Tb927_03_v5.1,695722,701068
Tb927.3.2740,Tb927_03_v5.1,701309,702850
Tb927.3.2750,Tb927_03_v5.1,702953,706131
Tb927.3.2760,Tb927_03_v5.1,706554,711329
Tb927.3.2770,Tb927_03_v5.1,711456,715336
Tb927.3.2770,Tb927_03_v5.1,711456,715363
Tb927.3.2780,Tb927_03_v5.1,716117,719483
Tb927.3.2790,Tb927_03_v5.1,720109,723646
Tb927.3.2800,Tb927_03_v5.1,724156,726207
Tb927.3.2810,Tb927_03_v5.1,726538,731670
Tb927.3.2820,Tb927_03_v5.1,731792,733873
Tb927.3.2830,Tb927_03_v5.1,734300,735634
Tb927.3.2840,Tb927_03_v5.1,735569,736861
Tb927.3.2850,Tb927_03_v5.1,737198,737818
Tb927.3.2860,Tb927_03_v5.1,738679,739591
Tb927.3.2870,Tb927_03_v5.1,739807,742549
Tb927.3.2880,Tb927_03_v5.1,742651,743803
Tb927.3.2890,Tb927_03_v5.1,744286,745481
Tb927.3.2900,Tb927_03_v5.1,746516,748191
Tb927.3.2910,Tb927_03_v5.1,749403,749959
Tb927.3.2920,Tb927_03_v5.1,750358,751943
Tb927.3.2930,Tb927_03_v5.1,752087,757611
Tb927.3.2940,Tb927_03_v5.1,758042,759665
Tb927.3.2950,Tb927_03_v5.1,759962,762893
